VESSEL NAME,CUL LAEMCHABANG,CUL YANGPU,M.ODYSSEY,UGL SHENZHEN,CUL NANSHA,TIGER LONGKOU,WAN FU DA,CUL KLANG,CUL SHEKOU,CUL HOCHIMINH,ZLST,KR TASMAN,STAR BLESSING,CUL HUANGPU,CUL XIAMEN,CUL JAKARTA,HAIAN MIND,HDX HONGYUAN,M. MARINER,HONG DA XIN 728,HUA DONG 811,CHANG SHENG JI 7,ZHI YIN HE SHUN,XIN DONG 88,CHANG SHUN YANG ZHOU,EXPRESS BERLIN,TB JINJIANG,Hooge,EVERLASTING HARVEST,RACINE,MAO GANG SHANG HAI,ZHONG GU ZHU HAI,ZHONG GU YIN CHUAN,ZHONG GU NAN CHANG,ZHONG GU CHENG DU,MEDKON LIA
CALL SIGN,VRUW7,VRUT8,3EA5211,V7A7230,VRUR2,VRUJ9,BQBY5,9V8953,9V8955,9V8952,BQQU,VRWL4,3E4658,VRWW3,VRWK8,5LFW8,3WIK9,3E8555,3E7913,V3SU9,3E6626,3E6682,3E7607,3E5183 ,/,SVBY4,5LRK2,V2HR5,V7A3727,9HA2362,3E4610	,BQTL,BPDQ2,BPFM3,BPJK4,3E5079
IMO,9941817,9935959,1132317,9149897,9935947,9913547,9134505,9958535,9964596,9964601,9360348,9208162,9182019,9133874,9347712,9571325,9503691,9131254,1132329,9131228,8530350,8531225,1030985,1018547,1116090,9484924,9143116,9944780,9935868,9406647,9940461,9810252,9938913,9933810,9933846,9139646
FLAG,Hong Kong,Hong Kong,PANAMA,Marshall Island,Hong Kong,Hong Kong,"PINGTAN,CHINA",Singapore,SINGAPORE,SINGAPORE,"YANGPU,CN",Hong Kong,PANAMA,HONG KONG,HONG KONG,LIBERIA,VIET NAM,PANAMA,PANAMA,BELIZE,PANAMA,Panama,PANAMA,PANAMA,China,GREEK,LIBERIA,Antigua & Barbuda,MARSHALL Islands,MALTA,PANAMA,CHINA,CHINA,CHINA,CHINA,Panama
YEAR BUILT,2021,2021,2025,1999,2021,2022,1997,2024,2023,2023,2005,2000,1998,1997,2006,2012,2012,1998,2025,1997,2016,2015,2024,2021,2026,2011,1997,2023,2022,2010,2021,2017,2023,2023,2023,1998
NOMINAL CAPACITY (TEU),1930,1930,1056,1730,1930,1528,2045,2433,2689,2689,599,1660,1510,702,1138,2770,1794,2106,1056,2106,1395,1427,1354,1354,4532,10114,1510,1781,1930,6550,1562,2518,4636,4582,4582,1136
HOMO @14 MT,1340,1340,674,1124,1340,1224,1514,1980,1980,1980,403,1212,1168,510,1065,2269,1312,1732,670,1732,1120,1184,1095,1098,4211,7754,,1369,1338,5030,1122,2207,4110,4250,4250,690
GRT,18461,18461,9687,17204,18461,23040,24053,11854,27131,27131,6249,17751,17609,8306,15995,35708,20887,28148,9687,28148,16000,15861,15245,15480,51742,113973,17613,18680,18526,72884,17121,28433,54466,54384,54384,10384
NRT,8455,8455,4599,14460,8455,6912,12958,11854,11886,11886,2257,6636,8268,3789,6251,19672,8821,13514,4599,15762,8075,8056,7324,8668,27802,63886,8215,8037,8223,47960,8391,13522,31588,24059,24059,5070
SCANTLING DRAFT (m),10,10,8,9.89,10,8.2,10.117,11.5,11.5,11.5,6.5,9.5,9.53,7.36,9.5,12.5,10.923,12.063,8,12.063,9.8,9.5,9.8,9.8,13.7,15.5,9.53,9.7,9.7,14.523,10.1,10.7,13.75,12,12,7.80
DWT (MT),24671.9,24671.9,12425.2,24671.85,24671.9,25559.9,28339.99,34790,34150,34150,7661.2,21008,24133,10299,20316,41462,25793.2,44458.2,12425.2,44458.9,24683,24000,24905.3,23540,80000,89907,24166,24422.8,24650,58000,26941,40588.5,87618.6,72972.6,72939.1,12238
LOA (m),172,172,136.8,184.1,172,192,205.5,188.9,188.8,188.8,124.5,191.45,182.83,143.3,170.15,212.6,179.7,185,136.8,185,161.2,160.31,153.8,153.8,243.98,349,182.83,171.9,172,299.97,169.8,179.99,228,228,228,149
BREADTH (m),27.5,27.5,23.3,25.3,27.5,37.6,27.4,32.2,32.2,32.2,19.8,28,28,20.5,25,32.2,27.6,32.2,23.3,32.2,25.6,24.7,25.3,25.3,37.3,45.6,28,28.4,27.5,40,25.5,32.2,40,40,40,22.70
DEPTH (m),14.6,14.6,11.2,13.5,14.6,13.5,15.8,17.1,17.2,17.2,8.8,14.1,14,11,14.2,20.3,15.9,16.95,11.2,16.95,13.6,13.5,13.4,13.4,19.6,27.3,14,14.5,14.6,24.2,14.05,16.2,19.6,19.6,19.6,11.30
REEFER PLUGS,220,220,122,120,220,30,120,300,380,380,35,120/440V+30/220V,100,80,174,506,319,60,120,66,50,60,30,30,426,800,90,302(46),220(20),500,47,100,360,360,360,207
CLASS,CCS,CCS,KR,IACS,CCS,CCS,CCS,LR/100A1,CCS/,CCS/,CCS,CCS,DNV,CCS,CCS,DNV,NKK,CCS,CCS,ICS,ICS,ICS,PMDS ,OMCS,CCS,KRS,CCS,BV,,GL,ICS,CCS,CCS,CCS,CCS,Korean Register of Shipping (KRS)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
